city,geometry,fetched_at
paris,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[2.366524939749901, 48.92384321507513], [2.367503401346127, 48.92222655313129], [2.365074388736037, 48.92126310562703], [2.365432730828876, 48.92078254352315], [2.3663575559814554, 48.92106395594979], [2.3664133454131697, 48.92069677557331], [2.36673950099787, 48.91795310092637], [2.3661676535200993, 48.91795956692152], [2.3661215190092877, 48.916555945862186], [2.3661347637129415, 48.91518812338821], [2.3664740631533254, 48.9151775472954], [2.3659335980368246, 48.912388906014954], [2.3655077973557104, 48.90937093426068], [2.3657954642725576, 48.90646208569704], [2.365271092410146, 48.901585417871345], [2.3543323734951604, 48.90158894419501], [2.343415112252294, 48.90153604931432], [2.3224925408316244, 48.901204573454045], [2.3201187858534444, 48.90049929835137], [2.3152138396476074, 48.89896674687326], [2.314376990434961, 48.89885037195663], [2.3135401412223144, 48.89850829866326], [2.3067702456687256, 48.895919750645696], [2.3054967092524414, 48.89532324250464], [2.3042231728361973, 48.89483958496328], [2.3032146622465977, 48.89429645486011], [2.302034490280045, 48.89364045868641], [2.3004788090514072, 48.89275872983896], [2.2992919512449728, 48.89245321363607], [2.298190924126975, 48.89192196772241], [2.2973057951520603, 48.89165744160859], [2.296420666177146, 48.891167182843674], [2.295165392358176, 48.89063812122945], [2.291527715154076, 48.889490098563186], [2.289467778630638, 48.88848131574396], [2.285626855321312, 48.886489729740816], [2.281839576192284, 48.88362540806908], [2.2774351651279012, 48.878397098081095], [2.257975626793871, 48.88096531307639], [2.254995580647341, 48.87455838359543], [2.246557351086489, 48.87630482709554], [2.2411473355034506, 48.872122081270916], [2.2329907378891622, 48.86901169814686], [2.2299652061203634, 48.86658747649201], [2.22729909035956, 48.86067110632818], [2.2250192126969015, 48.85615174943143], [2.2257487735489523, 48.8516408091087], [2.23779189202582, 48.85022885068622], [2.239159818623415, 48.84990056464802], [2.2402917108277, 48.849148675611445], [2.2403721770981466, 48.849074545095], [2.240470897548721, 48.848996198380064], [2.2405320670730866, 48.84893903176765], [2.240196790946225, 48.84887690320718], [2.239992943061093, 48.848562375678746], [2.240674994618166, 48.84848572824143], [2.240817151695955, 48.848314305571854], [2.241040445596445, 48.84857399305349], [2.241168521076906, 48.84847117987777], [2.2413032871923333, 48.84833060449001], [2.241008244200695, 48.84744454665769], [2.249977551146496, 48.845276992486276], [2.2483682257375603, 48.84241852288025], [2.2472631556234246, 48.840455528400106], [2.2461366278371697, 48.838633687712004], [2.2530030829152947, 48.83685491482983], [2.2550308329305535, 48.834856392018686], [2.255889139815319, 48.834686902317756], [2.2580563646993523, 48.83434792119563], [2.2599553686818963, 48.83405837300416], [2.2637956788417712, 48.83366995207031], [2.2655552079555408, 48.83412899466859], [2.2671108891841785, 48.83402306213462], [2.2675078561183826, 48.83381119639471], [2.268473451363744, 48.83456684676597], [2.270633201375336, 48.833446608669774], [2.2671495836196343, 48.831641286530235], [2.2673813971041623, 48.8278185560121], [2.27404629131565, 48.827772646159616], [2.2801509990335456, 48.831551239419476], [2.2860518588663092, 48.8289874773146], [2.2888735427499762, 48.82733826624379], [2.2920385493875495, 48.82625406579831], [2.2947851314187995, 48.8257172542897], [2.300117362940406, 48.82439737842221], [2.3059645785928717, 48.823303506298075], [2.310148824656104, 48.82232870796222], [2.314676393473243, 48.82129737893763], [2.3222509517312995, 48.81964438267562], [2.3250945852057114, 48.81904017374142], [2.327423234549224, 48.81866201696245], [2.3306214115322277, 48.81773614780437], [2.3310291073024914, 48.817439439101975], [2.332016160219972, 48.816704724280406], [2.3362004062832042, 48.81588522196778], [2.3408567211330578, 48.81553198408052], [2.3444830677211925, 48.81550372494202], [2.3463679800229142, 48.81567327953407], [2.3481275091366838, 48.81544720661723], [2.350294734020717, 48.81654930245745], [2.3514105329709123, 48.816789499617016], [2.352440501232631, 48.81691666235324], [2.35321297742892, 48.81677537040425], [2.3540498266415666, 48.81671885351311], [2.3543287763791154, 48.81654930245745], [2.3558378231503774, 48.8150504225983], [2.357940675018053, 48.8150221631883], [2.360172272918444, 48.81472543842196], [2.3613739025571157, 48.814612399953766], [2.3633480083920766, 48.81479608733513], [2.365214825866442, 48.81509281168333], [2.366309167144518, 48.81601123305868], [2.368776799438219, 48.81694376677763], [2.3744845402219106, 48.818766396230465], [2.3802781116940785, 48.82065960006218], [2.3815104307131074, 48.82138281222918], [2.381896668811252, 48.822809711446524], [2.3898304275374382, 48.81653331234235], [2.392163733840529, 48.817024444449196], [2.3946206372981704, 48.817808605841776], [2.3989094895129837, 48.819463428701376], [2.3944221538310684, 48.82183871927746], [2.3895458978419937, 48.82524693215289], [2.3895335272231044, 48.82534581984357], [2.390079056079353, 48.82530343942859], [2.3904331076693186, 48.825331693042585], [2.3906798708986887, 48.82558597485143], [2.391025203353321, 48.82513950843305], [2.3915294586481206, 48.82512538157389], [2.391947883254444, 48.8255068053737], [2.393188085921567, 48.82618393204589], [2.39477378250049, 48.826543681647586], [2.395329510817694, 48.827016439418635], [2.3996639605857606, 48.828068839808935], [2.4019599315025086, 48.828386674507406], [2.4021101352073426, 48.8284008004472], [2.4045402165748353, 48.828358422615885], [2.41066101754682, 48.824473635852954], [2.413337862143683, 48.824452445281175], [2.416787182936835, 48.82445950880609], [2.420949971327948, 48.82369664236139], [2.426818644652533, 48.82383791480131], [2.4316197987891908, 48.822326279027976], [2.435608243594336, 48.81977617329657], [2.4409713205196137, 48.81829620479545], [2.44845937753694, 48.81831209967737], [2.45328701848762, 48.818185823532055], [2.454992735783028, 48.81786836566388], [2.458766561957466, 48.81963102617048], [2.461918115640449, 48.8215914150864], [2.4622157989315863, 48.82277118766192], [2.4625396651927556, 48.82432345300043], [2.462831344945746, 48.825995746639414], [2.4643568408455874, 48.82697579861844], [2.464873826155829, 48.8280970918638], [2.4653888102866883, 48.83080215233359], [2.466622626433539, 48.83235943814042], [2.467169797072577, 48.83274433805639], [2.468251493993332, 48.83323933103162], [2.470084209438257, 48.8343487282365], [2.4701662090841703, 48.836878167962745], [2.4654401567999296, 48.841303942433775], [2.46293497358002, 48.843213947085296], [2.4580265310827665, 48.844117731660994], [2.455642047268527, 48.844458411848336], [2.453772547585147, 48.84496854520482], [2.4464447525564603, 48.844965014888054], [2.447288307291644, 48.846429192423834], [2.445004406315463, 48.84632240334566], [2.4437508088771276, 48.8461116928229], [2.4436389942888193, 48.84657117300469], [2.4426688728157453, 48.84635285149443], [2.4419455145720415, 48.84652991373212], [2.4413938177052907, 48.84648104241065], [2.43977543984093, 48.846468024759446], [2.440173915517705, 48.8445626674659], [2.4383354288760595, 48.844708404319874], [2.4375874278370313, 48.840766850833226], [2.432268942636626, 48.84126665072157], [2.4300656755689554, 48.841460059803524], [2.4274459117326908, 48.841673272315546], [2.424838322610783, 48.841957825478616], [2.4215870033253006, 48.84469955090077], [2.4189152821667514, 48.84333787780012], [2.421522148349511, 48.83593153969393], [2.4176650112962372, 48.83460088005749], [2.4136121332298055, 48.83411915355552], [2.4129817538663767, 48.83427301915787], [2.41323900495209, 48.8343800063443], [2.4130351570669584, 48.83447887601192], [2.412917139870303, 48.83450522705032], [2.413045885903018, 48.83466059319487], [2.4132819202963285, 48.8351198364627], [2.4149770763937406, 48.83989353572955], [2.415566266934497, 48.84343055724908], [2.4159954203768796, 48.84670668456683], [2.4164460314913816, 48.84834466785575], [2.4165284841147905, 48.84905067861085], [2.4162602632133012, 48.849975537638315], [2.4163568227378374, 48.850420311087404], [2.4159939603606517, 48.85297327458974], [2.415865214327937, 48.85352391292706], [2.4156506376067455, 48.85576876039493], [2.41528585718072, 48.857109973421515], [2.4148567037383373, 48.85997581345593], [2.414813788394099, 48.86248858251312], [2.414491923312312, 48.864648333748825], [2.414363177279597, 48.86696325772146], [2.4142671825913586, 48.86879483947945], [2.41398286843578, 48.87063322544693], [2.413784384968678, 48.87220691486114], [2.4132264854935803, 48.87395830171178], [2.412507653477589, 48.87632218849959], [2.411584973576466, 48.877796915017804], [2.4102545979050793, 48.87942329743725], [2.408389778660216, 48.88052267202059], [2.4061581807598253, 48.88086486838259], [2.4039373116954943, 48.8814786992891], [2.4026605802044054, 48.8820360794482], [2.400504084156432, 48.88354591348564], [2.4000856595501086, 48.884378419300255], [2.3991415219768664, 48.885591877529656], [2.399573357628264, 48.88752488389543], [2.398755283878722, 48.89050516426305], [2.3986405796087995, 48.89352427538663], [2.3981363243139997, 48.8957109009059], [2.3964733547247663, 48.89842641557855], [2.3933727211035505, 48.8995901624229], [2.3920745319403425, 48.900295450354136], [2.3914435356371744, 48.90065866975626], [2.39171376156297, 48.90089493727078], [2.390243911022809, 48.901113571886334], [2.390061291540513, 48.901136920241335], [2.391187787310778, 48.901635326456656], [2.3973354389007717, 48.9067905425759], [2.4010749031799206, 48.91088568082325], [2.4010962920654233, 48.91091747883816], [2.4012465, 48.9107623], [2.402298, 48.9102405], [2.4028129, 48.9098033], [2.4062891, 48.9082238], [2.4079199, 48.9079417], [2.4114819, 48.9118764], [2.4057311999999964, 48.9144712], [2.404829933868391, 48.91461922698266], [2.408439872491459, 48.91805354103975], [2.4063906, 48.9188149], [2.4053607, 48.91897], [2.4035797, 48.9196116], [2.4038479, 48.91995], [2.4034831, 48.9201051], [2.4030861, 48.9202814], [2.4025926, 48.9206268], [2.4024746, 48.9209229], [2.4024639, 48.9211696], [2.402657, 48.9213741], [2.4003074, 48.922206], [2.3994169, 48.9224668], [2.3981616, 48.9224457], [2.3956081, 48.9221002], [2.3945567, 48.9218676], [2.3936662, 48.9221707], [2.3923359, 48.9226642], [2.3912737, 48.9222765], [2.3907909, 48.921642], [2.3899111, 48.920373], [2.389321, 48.9196116], [2.38695, 48.9197456], [2.3870251, 48.9193437], [2.3866067, 48.9192591], [2.3863492, 48.9193155], [2.3839888, 48.9194001], [2.3825833, 48.919527], [2.380223, 48.9197597], [2.379944, 48.9198372], [2.3798153, 48.9201756], [2.3792896, 48.920789], [2.3779163, 48.9225796], [2.3760066, 48.9234961], [2.37493905029297, 48.92404948281483], [2.374218867227187, 48.92382830393213], [2.373541599505602, 48.92349433131043], [2.372735585751342, 48.923089860379875], [2.3719724873413206, 48.9226289887848], [2.3710719403940272, 48.92304181734372], [2.370610938084301, 48.923234131161166], [2.369967545561602, 48.92357448488382], [2.3692115002602776, 48.92407344969655], [2.3683481665983175, 48.924783891173576], [2.366524939749901, 48.92384321507513]]]]}",2026-06-17T19:46:57.982826+00:00
